id,customer_id,session_id,status,created_at,updated_at
"609","368","Qnkfe1uuhu","active","2023-03-13 00:36:34","2025-09-09 11:22:57"
"610","308","QO91cCyB0v","active","2019-10-15 00:11:58","2023-07-30 17:10:12"
"611","247","Vl8qWpeLGM","abandoned","2018-07-20 22:50:16","2023-06-16 21:32:34"
"612","162","9lHo0lEQoc","abandoned","2025-01-27 22:04:25","2025-08-13 14:35:32"
"613","440","uUjxBHaURY","active","2017-11-15 06:15:38","2024-01-20 19:28:47"
"614","620","JEG3zFlHDn","abandoned","2021-10-23 14:13:59","2022-01-19 14:43:03"
"615","996","jhgS7f5Wko","active","2020-06-26 10:21:44","2021-03-17 11:10:53"
"616","451","mGCYizqkKg","converted","2025-10-03 20:57:42","2025-10-13 13:06:12"
"617","556","RRkXzmbyN0","abandoned","2024-04-21 06:43:59","2025-02-19 08:58:02"
"618","517","TnR0kjwDtS","converted","2018-12-28 10:05:48","2020-01-07 01:12:23"
"619","705","JGwu31fmI5","converted","2023-05-26 21:38:10","2025-06-17 21:43:28"
"620","648","E8Q8vE8ELp","abandoned","2017-10-09 20:40:23","2025-05-01 05:51:01"
"621","140","ik6qjehuAk","abandoned","2025-04-23 07:50:08","2025-07-27 16:33:37"
"622","782","TLFhJ0tUuf","abandoned","2024-10-31 23:02:09","2025-03-30 07:54:47"
"623","745","DumOrpoQyG","converted","2023-10-04 08:55:52","2025-01-18 02:00:35"
"624","427","n1ZxTlmbm6","converted","2021-08-26 06:57:32","2024-01-22 10:04:31"
"625","243","ZLHraUh2io","converted","2025-07-26 08:34:19","2025-08-03 23:33:13"
"626","685","vhhx8yL2jS","abandoned","2019-12-18 14:00:51","2023-03-17 06:11:19"
"627","406","5bn2ZAS5ag","abandoned","2025-08-06 12:59:41","2025-10-16 23:18:30"
"628","876","ZpZBEZBFv2","active","2020-12-21 21:19:27","2021-02-22 21:57:12"
"629","225","JXsO8as6xu","converted","2024-02-29 03:32:06","2024-08-24 15:47:23"
"630","924","JeM4tShX1s","abandoned","2022-07-20 18:21:53","2022-12-18 07:22:57"
"631","467","HlGhe867eH","active","2022-10-02 14:28:16","2025-05-07 10:37:46"
"632","831","qzFyeDt6Zx","active","2020-01-08 00:06:38","2024-03-26 05:28:48"
"633","408","wh5IZ2DjhJ","active","2021-03-26 02:54:18","2021-11-18 18:33:18"
"634","245","lN8u6LkUrM","converted","2022-10-14 16:05:03","2023-11-16 16:09:44"
"635","685","UIWknt3YeO","abandoned","2023-02-14 18:20:42","2025-02-28 19:23:52"
"636","434","YQ81eOMqrF","converted","2021-04-28 14:31:05","2021-09-17 15:32:13"
"637","586","beM8a22677","active","2022-11-06 02:01:55","2023-08-08 10:51:13"
"638","926","NV2X0eJ41U","active","2023-01-04 06:28:58","2025-08-08 09:15:37"
"639","583","xQxCxBSZ9l","converted","2018-07-16 21:24:12","2025-04-10 16:31:16"
"640","378","HMMXPyoYF2","converted","2020-06-22 18:31:32","2024-09-10 18:42:35"
"641","139","ROlfQHPg0q","active","2024-03-06 01:18:50","2024-05-26 02:16:00"
"642","766","Q0fJrX4iJ7","active","2023-09-27 10:39:11","2025-08-13 05:59:03"
"643","736","CKK15rBPNL","converted","2025-04-22 04:41:15","2025-09-23 22:38:02"
"644","728","3ZJm51BwxY","active","2019-04-27 03:51:55","2023-01-23 05:56:57"
"645","377","vKhauFyaqX","converted","2023-03-05 21:23:14","2024-02-01 23:35:55"
"646","800","B608mKohXw","abandoned","2024-05-08 01:43:09","2024-06-12 02:33:18"
"647","481","azPV5pKmNG","converted","2017-05-02 07:19:57","2025-07-09 12:42:28"
"648","92","z1Z5UF2rdd","converted","2019-05-31 20:38:38","2022-06-29 15:23:34"
"649","85","TJPJgdkFQS","converted","2017-05-10 20:23:09","2022-11-28 01:03:37"
"650","224","0Rk9m67lMs","converted","2018-09-22 09:14:03","2020-11-06 20:03:54"
"651","837","h5ahJiC32C","active","2024-06-16 15:52:57","2025-06-12 10:19:00"
"652","734","xoTuOb7cZD","converted","2025-03-24 17:16:39","2025-09-23 15:24:42"
"653","233","kOvBaK03RL","active","2023-12-15 23:43:42","2025-02-08 06:53:28"
"654","698","0ayMO0vROF","abandoned","2022-06-23 21:37:04","2025-07-27 05:44:39"
"655","398","cVlECtefxS","active","2020-11-08 05:58:13","2023-12-10 02:52:37"
"656","16","6PZxDq7Fue","abandoned","2018-11-29 11:40:31","2025-05-10 16:53:23"
"657","554","6GncZ6EpcS","active","2021-05-14 06:05:37","2025-07-06 08:25:45"
"658","576","R46p8eON8a","converted","2019-11-14 12:14:08","2025-03-29 14:27:13"
"659","876","ckSuBVynbI","converted","2019-06-03 23:38:29","2020-01-22 16:30:24"
"660","599","oR536U14cQ","active","2023-05-20 03:12:27","2023-09-25 00:28:22"
"661","703","mmBHm3cNFb","abandoned","2021-03-17 18:53:29","2021-11-18 15:13:20"
"662","994","LFYPqRVhpz","converted","2019-10-19 14:10:37","2021-02-23 10:30:59"
"663","797","L0VjrbgOY7","abandoned","2022-04-10 21:35:48","2023-10-20 07:02:05"
"664","849","QXIRQCq4ZN","abandoned","2021-11-06 18:24:48","2024-10-13 18:08:26"
"665","475","orrHesxuPK","active","2024-06-08 05:23:18","2024-11-03 16:22:32"
"666","11","ZEqcCbNWnP","abandoned","2023-06-16 19:08:16","2025-03-28 20:14:49"
"667","318","cTDoetqKCi","converted","2023-05-30 04:18:17","2024-10-09 03:05:21"
"668","120","hCCwJ1lcEw","abandoned","2021-09-11 02:12:14","2024-07-17 14:08:20"
"669","998","g91L5AAs1I","active","2020-06-27 14:18:00","2020-11-23 06:08:36"
"670","410","U11TnxPFPq","abandoned","2024-03-24 12:40:33","2024-08-27 23:30:14"
"671","125","cZXja82E4P","abandoned","2023-06-05 00:02:40","2024-04-16 12:40:57"
"672","866","SVy5V3tStw","abandoned","2023-09-10 04:06:00","2024-01-01 20:12:53"
"673","379","gH0BHM5eZS","converted","2025-04-28 18:09:07","2025-08-26 05:44:27"
"674","121","O7y5hDRVdX","active","2024-08-30 09:43:15","2025-06-03 11:41:12"
"675","636","khiy2hirV8","abandoned","2018-05-15 00:54:29","2024-03-16 20:16:05"
"676","103","c9Yl0Qn3AA","abandoned","2019-07-04 00:45:59","2022-11-26 15:18:53"
"677","126","iqbPKWPLtp","abandoned","2022-11-02 18:27:28","2025-09-19 16:03:02"
"678","372","95abzHmAo3","active","2017-03-10 19:13:06","2024-12-16 13:30:26"
"679","255","bhaVNw7lw8","active","2019-05-26 01:02:38","2020-06-19 13:33:00"
"680","244","drJ2V9V9LX","active","2021-08-02 02:33:04","2023-09-05 19:35:41"
"681","934","lUGqIBKX85","abandoned","2018-01-03 01:57:39","2018-07-22 01:10:32"
"682","293","DdJVRVClmg","active","2024-05-02 06:21:05","2024-10-06 02:39:51"
"683","364","h5sdNCkZ8k","abandoned","2019-02-06 03:15:26","2022-01-08 09:19:46"
"684","666","ffqidgZysq","active","2017-04-18 17:51:53","2021-08-29 14:09:54"
"685","889","zViaFmAEBv","active","2019-02-03 00:32:14","2024-02-24 04:31:44"
"686","189","9Tm3cfszpf","active","2025-07-01 13:34:40","2025-09-15 18:45:31"
"687","999","NPyMOsIkt6","abandoned","2017-10-20 07:54:56","2023-09-08 02:46:29"
"688","688","En05HcpVzg","active","2017-03-20 17:03:26","2019-04-30 00:01:49"
"689","545","Ix7TIKsGTP","abandoned","2017-05-26 14:51:18","2023-06-15 09:56:51"
"690","617","NsFiTlwSsK","abandoned","2024-12-19 01:21:02","2025-06-30 09:17:15"
"691","523","ublCzZ0Gmg","converted","2024-05-17 12:59:22","2024-09-09 04:33:18"
"692","41","Xa6wMBof7d","active","2021-10-03 12:48:59","2025-06-23 16:38:16"
"693","477","uxERH3ag3k","abandoned","2025-07-13 01:06:08","2025-08-09 21:25:54"
"694","541","iBtsxF1w49","active","2017-03-04 20:07:16","2017-06-05 01:36:22"
"695","973","vSpVa8X2J0","active","2018-11-18 05:41:03","2022-02-11 18:05:19"
"696","638","RNocOISx8F","abandoned","2021-07-04 13:07:22","2023-05-01 21:41:49"
"697","919","wHbxarjTR0","converted","2023-03-09 23:49:20","2025-02-26 11:11:36"
"698","855","NFXrwqGoRJ","active","2025-08-13 08:02:43","2025-09-12 21:20:35"
"699","881","jwwlNEOnCe","converted","2016-12-28 06:52:04","2017-10-22 07:38:34"
"700","5","NEOKE4MvZ6","active","2021-10-11 18:56:06","2024-02-19 23:04:20"
"701","725","osW7AowUEU","active","2023-08-31 13:35:47","2024-01-29 00:12:03"
"702","576","L7TsGUwrvk","abandoned","2022-02-04 17:55:22","2023-11-22 03:24:56"
"703","354","cqr5n6sy3R","converted","2024-03-27 06:06:12","2025-05-20 15:12:40"
"704","577","6lg1rRjVmB","converted","2023-02-18 22:56:23","2024-07-16 03:34:14"
"705","380","TnkreHyrAD","active","2024-05-04 03:16:04","2025-02-25 03:55:12"
"706","993","XHMphTmaBj","abandoned","2022-01-10 16:11:58","2025-08-28 02:27:24"
"707","359","MhKDG7pJfy","active","2022-08-05 20:46:16","2022-12-07 11:18:26"
"708","3","JdErozXoXk","active","2019-01-17 20:43:49","2020-09-14 02:39:16"
"709","812","29Yb29FqmJ","converted","2019-04-15 08:47:08","2020-01-18 19:27:32"
"710","610","88OBOTxzKQ","active","2017-01-10 15:22:30","2019-08-21 11:40:01"
"711","137","5cIt46MjfR","abandoned","2025-02-07 20:36:46","2025-03-30 06:41:37"
"712","157","Bm68e0OT7e","converted","2020-12-06 01:42:17","2024-07-19 11:06:42"
"713","867","oKbYe5Z87n","converted","2019-12-01 06:09:11","2024-04-30 13:08:40"
"714","622","et2faxGKtV","abandoned","2023-07-28 06:24:11","2024-09-26 20:05:25"
"715","869","3TJcnjTnm6","abandoned","2024-11-22 11:50:16","2025-03-10 03:43:10"
"716","868","J9zzNho5Bs","converted","2018-07-08 06:57:12","2025-06-15 05:27:34"
"717","848","DyiiJgTTn5","active","2018-01-05 10:42:35","2025-07-02 04:52:16"
"718","840","Xquyx8tROC","converted","2022-03-20 12:20:35","2024-05-15 11:30:36"
"719","182","Dldalixe00","active","2019-07-29 15:29:43","2025-07-01 05:33:32"
"720","666","KJvTvzFtCm","active","2018-03-27 11:19:35","2023-11-05 00:23:00"
"721","765","Mt6HvFhEjg","active","2024-10-28 06:41:19","2025-07-19 03:37:04"
"722","597","bUCifCy4FF","converted","2018-07-31 01:28:02","2024-02-13 16:55:39"
"723","4","3qtH8kAzT4","active","2018-11-02 07:01:11","2020-07-26 06:07:44"
"724","341","IlgZzFdU1p","converted","2023-03-11 20:02:37","2025-01-24 08:29:42"
"725","411","06xAjRCPwk","active","2020-08-03 23:09:47","2023-04-18 20:40:44"
"726","247","hmk2fFDQtn","abandoned","2021-02-14 11:58:08","2025-09-11 23:22:56"
"727","113","yRyZbOGOED","converted","2020-09-09 11:55:05","2023-10-08 16:29:36"
"728","549","GRUtmH1PC4","converted","2021-09-06 08:59:58","2023-11-27 07:53:57"
"729","819","cfnc0Ets7f","active","2025-04-29 10:27:26","2025-09-05 15:32:21"
"730","886","VslAaMvn9m","abandoned","2023-07-17 06:32:54","2024-03-24 07:01:01"
"731","443","bHl7DTOHih","converted","2017-04-27 02:46:42","2022-06-12 07:06:26"
"732","718","2MIYzFiyQj","abandoned","2018-07-26 06:42:23","2019-08-10 14:36:24"
"733","64","9BBujKpyhl","active","2017-12-11 23:51:33","2020-12-31 19:11:01"
"734","516","jvbZNc5Opd","active","2020-07-26 09:49:12","2023-03-21 09:33:00"
"735","715","dWnUKLa3LB","converted","2020-03-14 04:58:52","2021-05-11 11:42:28"
"736","209","nCceNpYr0K","active","2021-05-09 04:42:33","2024-07-08 03:15:19"
"737","553","4SIpYXQUZK","abandoned","2017-05-07 03:34:51","2021-01-22 17:46:51"
"738","28","Q21zZka9za","converted","2019-05-24 03:23:20","2019-10-13 14:41:16"
"739","522","ZKy11yOj9n","active","2018-12-19 20:25:51","2022-07-02 10:43:17"
"740","796","L3VtjN1rCD","abandoned","2022-12-28 06:15:56","2024-12-20 06:05:41"
"741","961","ptjQzJe0N2","active","2024-03-03 23:55:54","2024-09-20 22:23:17"
"742","949","GBWEAJSOmp","abandoned","2019-01-16 01:04:41","2021-07-04 14:00:36"
"743","949","3lo3tVmUFL","converted","2023-11-12 11:34:20","2024-12-03 04:35:07"
"744","358","VTu2OFqR8c","abandoned","2021-12-20 18:55:40","2022-01-13 00:16:05"
"745","909","v2eztiOOJN","active","2024-08-03 12:20:00","2025-02-01 08:24:04"
"746","975","FzaFZtD1Xi","converted","2018-11-25 08:04:22","2023-01-17 18:19:51"
"747","631","ghJFRSEP9H","active","2025-08-21 09:49:50","2025-09-08 11:04:13"
"748","215","nheCzQLHaW","converted","2020-03-25 23:15:06","2023-06-15 04:20:01"
"749","415","mOnjxrJ4rU","converted","2017-05-15 07:51:14","2019-04-30 01:27:47"
"750","879","BcvteABMDY","converted","2017-05-25 23:41:16","2024-11-30 00:24:08"
"751","951","y9lAoHpDmH","converted","2019-09-14 02:19:44","2023-05-18 15:53:11"
"752","558","1xRpdWPsSN","abandoned","2024-08-22 13:36:49","2025-06-02 03:38:00"
"753","774","1UjzDp9Lv9","converted","2018-04-16 13:29:27","2022-11-21 14:20:49"
"754","609","L4quc7vLPP","converted","2021-06-02 10:11:23","2025-07-13 14:22:21"
"755","673","STywaCHZSh","active","2024-01-26 02:53:27","2025-03-28 11:09:21"
"756","887","g3EGKiPnKD","converted","2021-11-24 23:39:03","2022-07-20 12:32:20"
"757","913","fzWkTxln40","converted","2022-05-02 16:16:39","2025-06-26 12:57:57"
"758","730","CAdaxRAZtp","active","2024-09-06 15:12:14","2024-11-17 19:40:47"
"759","223","wZS9ggig08","abandoned","2018-09-10 21:20:41","2022-08-30 02:34:38"
"760","698","bh5FC6SQ8g","active","2020-09-22 21:46:32","2023-03-17 08:17:25"
"761","64","A8wVpiB0h6","active","2024-01-18 13:33:13","2025-06-28 12:05:32"
"762","515","aeazrlC1JO","abandoned","2018-11-02 01:16:28","2019-12-15 02:24:37"
"763","408","G8MjYVsNld","abandoned","2021-09-08 09:26:32","2023-10-31 10:10:53"
"764","157","tHhg31St4a","active","2018-01-16 20:52:32","2021-05-11 17:53:23"
"765","855","8axs6c6P56","converted","2023-11-04 01:17:45","2024-03-02 08:19:05"
"766","817","pq97horISc","active","2021-01-26 08:51:15","2024-07-09 19:39:05"
"767","981","voINw4PTKW","active","2020-07-17 18:12:12","2024-01-23 14:35:11"
"768","15","kl3QqIaMsv","converted","2024-11-28 17:16:48","2024-12-28 14:13:26"
"769","993","HCfaMoMoKi","abandoned","2018-10-01 11:37:19","2024-02-16 09:57:14"
"770","827","G3FjKQG9FV","active","2018-08-18 07:35:15","2021-12-08 11:40:25"
"771","662","N9Oo6qzctK","active","2018-11-03 20:39:47","2020-04-19 12:58:01"
"772","352","s7FGgV6Zqq","active","2019-06-06 02:44:54","2025-06-24 21:43:32"
"773","20","besq5HHFTp","abandoned","2017-05-22 05:53:37","2025-07-18 03:59:45"
"774","619","YoaXZfqxRA","converted","2025-02-20 02:28:47","2025-07-22 17:51:40"
"775","276","WPYrfbctnw","active","2020-05-14 16:58:28","2021-11-29 05:13:49"
"776","101","wAhClsLM1T","converted","2019-09-21 22:01:06","2020-09-10 22:19:23"
"777","932","4xtcnZsxyg","active","2025-06-12 13:33:33","2025-09-24 21:27:59"
"778","712","zDS2Zc7UbJ","abandoned","2024-05-31 00:54:11","2025-01-10 12:27:46"
"779","225","nQ98ZKDcdc","converted","2022-12-13 05:37:29","2023-02-20 17:38:40"
"780","636","MjO0txH9Bc","abandoned","2018-12-12 21:53:10","2023-10-12 04:21:04"
"781","298","N0HIXxEmlO","converted","2021-04-04 10:07:42","2024-07-17 00:54:15"
"782","667","ODqX6x6N1m","abandoned","2022-12-16 07:25:02","2024-12-30 21:45:07"
"783","592","MkLapQvOpC","active","2021-09-02 02:58:11","2022-06-09 00:29:44"
"784","35","Dctb0hRXCC","converted","2019-04-21 06:05:13","2022-05-14 10:46:03"
"785","108","okou2FfFZ0","converted","2018-07-07 16:17:52","2024-12-22 20:55:54"
"786","450","lIHgYQDtE1","active","2017-01-02 03:06:54","2018-01-20 23:21:52"
"787","95","hLHUhMBiDR","active","2023-07-23 07:29:43","2023-11-14 03:55:48"
"788","709","i7RQBGfhAY","active","2023-07-10 10:32:17","2024-03-29 20:43:51"
"789","690","DZE7pQv3q0","converted","2019-05-14 01:37:01","2023-05-13 06:13:07"
"790","282","tqanXXFytt","converted","2022-11-30 15:04:18","2024-07-14 06:07:02"
"791","425","90kh9JpFDv","converted","2017-09-11 20:00:52","2023-02-04 20:11:56"
"792","562","7CUYULcxXx","converted","2023-04-05 11:31:17","2025-07-16 15:24:33"
"793","833","vXXhWvw6nc","converted","2020-06-17 07:24:35","2025-03-14 09:22:04"
"794","727","vusg4qnAMl","active","2020-06-01 17:38:43","2022-12-12 17:58:18"
"795","900","GfQvDCB7QL","abandoned","2019-06-20 20:21:47","2024-12-29 16:43:06"
"796","70","VjWhrInaBD","converted","2025-09-07 22:46:14","2025-09-14 19:50:22"
"797","558","uDzwdlv0ul","active","2023-03-10 12:35:28","2025-07-15 14:16:17"
"798","726","3FfsOSsa45","abandoned","2017-04-23 01:00:42","2025-05-05 21:19:24"
"799","139","YTI0fSUIJ1","active","2021-04-29 23:06:14","2024-12-05 21:45:55"
"800","390","JoMmJ8Uijb","converted","2022-01-20 16:57:29","2022-12-08 00:09:02"
